row_id,campaign_name,Platform,hotel,Date,impressions,Clicks,spend_idr,conversions,bookings_generated,Revenue_Generated_IDR,ad_creative_id,target_audience
1303,Eid Holiday Package ,Google Ads,The Layar Seminyak,2024-01-05,57476,3121,20686768.0,337,211,1015001785,CRE016,Lookalike
1304,Loyalty Member Deal,Email Campaign,The Mulia Nusa Dua,2024-01-19,27570,558,9740417.0,23,16,78527568,CRE039,Interest
1305,Eid Holiday Package,Organic,Alaya Ubud,2024-02-13,59659,4299,10028005.0,417,143,273180193,CRE001,Interest
1306, Summer Escape 2024,Organic,Alaya Ubud,2024-03-01,56520,4401,10011881.0,463,362,2021331256,CRE015,Interest
1307,Valentine Weekend,Organic,Katamama Resort,2024-03-03,24446,1655,9965060.0,133,84,552164004,CRE018,Lookalike
1308, Eid Holiday Package,Meta Ads,Bisma Eight,2024-01-23,51045,2719,24808922.0,151,67,358410537,CRE002,Retargeting
1309,Eid Holiday Package,TikTok Ads,Komaneka Bisma,2024-02-22,12403,582,13343658.0,63,41,318749457,CRE004,Broad
1310,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-02-16,30490,1033,5134755.0,49,37,56013116,CRE015,Interest
1311,Eid Holiday Package ,Email Campaign,The Mulia Nusa Dua,2024-01-01,74813,5369,22421722.0,626,501,1928449200,CRE001,Lookalike
1312,Valentine Weekend,TikTok Ads,The Mulia Nusa Dua,2024-02-28,52912,2185,15278121.0,193,136,896238776,CRE042,
1313,Summer Escape 2024,Organic,Katamama Resort,2024-02-24,67129,3331,,157,71,331052055,,Retargeting
1314,Flash Sale 48H,Organic,Katamama Resort,2024-03-26,12407,667,15607628.0,34,23,108137674,CRE040,Interest
1315,Long Weekend Promo,Meta Ads,Bisma Eight,2024-03-22,21822,1444,14529774.0,90,34,236579786,CRE025,Interest
1316,Flash Sale 48H,Meta Ads,Bisma Eight,2024-03-16,30256,1999,16177036.0,238,83,418161221,CRE047,Retargeting
1317,summer escape 2024,Meta Ads,Alaya Ubud,2024-01-04,22342,867,22282031.0,20,16,127495312,CRE049,
1318,Long Weekend Promo,Meta Ads,Komaneka Bisma,2024-02-05,62229,4630,6641575.0,246,193,766648496,CRE037,
1319,Flash Sale 48H,Organic,The Layar Seminyak,2024-03-01,74228,2348,2424310.0,117,64,203150784,,Interest
1320,Eid Holiday Package,Organic,The Layar Seminyak,2024-01-30,66172,1724,18915710.0,201,60,270848400,CRE004,Broad
1321,Valentine Weekend ,Google Ads,Katamama Resort,2024-03-17,61450,2791,3296947.0,69,56,339528672,CRE044,Lookalike
1322,summer escape 2024,TikTok Ads,Alaya Ubud,2024-02-19,1712,44,10629793.0,4,1,6658981,CRE037,Broad
1323,Summer Escape 2024,Google Ads,Komaneka Bisma,2024-01-02,33386,1282,1840810.0,99,69,450103215,CRE046,Interest
1324,Summer Escape 2024,Email Campaign,Bisma Eight,2024-02-06,74175,3087,3769806.0,129,56,423086328,CRE006,Broad
1325,Long Weekend Promo,Google Ads,The Mulia Nusa Dua,2024-02-10,46259,2948,7593054.0,320,165,598822785,CRE001,Retargeting
1326,Valentine Weekend,Email Campaign,Komaneka Bisma,2024-02-05,8996,533,6930978.0,13,8,19954256,CRE016,Interest
1327,EID HOLIDAY PACKAGE,Email Campaign,Alaya Ubud,2024-03-20,38069,2204,22266806.0,56,28,96107816,CRE001,Broad
1328, Eid Holiday Package,TikTok Ads,Bisma Eight,2024-03-18,78755,5978,19461481.0,535,468,3093280164,CRE003,Lookalike
1329,Eid Holiday Package ,Organic,Komaneka Bisma,2024-02-27,69296,841,519902.0,18,13,36429406,CRE002,Broad
1330,Loyalty Member Deal,Organic,Alaya Ubud,2024-03-11,70603,1871,6117313.0,51,18,73112076,CRE009,Broad
1331,summer escape 2024,TikTok Ads,The Mulia Nusa Dua,2024-02-01,21899,330,20606664.0,37,31,61176175,,Broad
1332,Eid Holiday Package,Organic,The Layar Seminyak,2024-02-10,10150,275,11280663.0,26,21,46947810,CRE021,Retargeting
1333,Valentine Weekend,Email Campaign,Katamama Resort,2024-03-15,60753,4223,868141.0,258,125,883159375,CRE028,Retargeting
1334,LOYALTY MEMBER DEAL,TikTok Ads,The Layar Seminyak,2024-02-11,71421,1053,4676339.0,123,37,202751564,,Broad
1335,Long Weekend Promo,Google Ads,Alaya Ubud,2024-01-20,11696,218,18906813.0,19,14,35480984,CRE024,Broad
1336,Loyalty Member Deal,Google Ads,Katamama Resort,2024-03-11,16010,679,8773404.0,54,19,131388420,CRE010,Lookalike
1337,Flash Sale 48H,Meta Ads,The Mulia Nusa Dua,2024-03-08,67956,5422,15514101.0,326,102,331146162,CRE033,Lookalike
1338,Eid Holiday Package,Organic,Katamama Resort,2024-03-18,8097,474,21703874.0,34,22,104315728,CRE005,Interest
1339, Valentine Weekend,Meta Ads,The Mulia Nusa Dua,2024-01-01,79475,6241,14560361.0,467,326,2458155404,CRE004,Broad
1340,Valentine Weekend,Meta Ads,Alaya Ubud,2024-03-16,40818,1699,10348488.0,153,106,403505112,,
1341,Loyalty Member Deal,Meta Ads,The Layar Seminyak,2024-02-14,74304,5862,,572,229,492231836,,Interest
1342,Eid Holiday Package,Email Campaign,Bisma Eight,2024-03-01,79892,6034,20517416.0,281,122,900521284,CRE018,Broad
1343,summer escape 2024,Google Ads,Bisma Eight,2024-03-27,65585,2679,3768366.0,264,148,789076652,,Broad
1344,Long Weekend Promo,Organic,Alaya Ubud,2024-03-29,49498,3405,19452189.0,304,173,470276799,CRE038,
1345, Summer Escape 2024,Organic,The Mulia Nusa Dua,2024-03-22,10017,255,520592.0,9,4,26203888,CRE026,
1346,Summer Escape 2024,Organic,Komaneka Bisma,2024-03-16,48466,1313,23018389.0,109,55,410497725,CRE047,Retargeting
1347, Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-02-28,40554,492,13208151.0,26,13,64997452,CRE038,Interest
1348,Summer Escape 2024,Organic,The Layar Seminyak,2024-02-04,72066,2907,12659417.0,69,34,51639472,CRE005,Broad
1349,Flash Sale 48H ,Organic,Bisma Eight,2024-03-12,33654,2627,13682232.0,96,81,151793352,CRE019,Interest
1350,Flash Sale 48H,Meta Ads,The Layar Seminyak,2024-01-05,56159,1684,10508637.0,38,21,166481847,CRE046,Retargeting
1351, Summer Escape 2024,Email Campaign,Katamama Resort,2024-01-20,32493,2326,2424791.0,77,49,129557617,CRE045,Interest
1352, Summer Escape 2024,Meta Ads,Alaya Ubud,2024-02-25,19793,750,22555299.0,49,41,101872864,CRE017,
1353,Loyalty Member Deal,Meta Ads,Komaneka Bisma,2024-03-13,22602,662,3720835.0,76,68,125141012,CRE045,Interest
1354,Eid Holiday Package ,TikTok Ads,Komaneka Bisma,2024-03-16,72822,2915,15184146.0,125,102,731842962,CRE002,Lookalike
1355,Loyalty Member Deal ,TikTok Ads,Bisma Eight,2024-02-25,15901,1123,9476495.0,28,8,13207680,CRE045,Lookalike
1356, Flash Sale 48H,Meta Ads,Katamama Resort,2024-03-18,59666,1736,7363790.0,126,89,455136121,,Interest
1357,Long Weekend Promo,Google Ads,Bisma Eight,2024-01-06,5044,227,17150286.0,24,15,71025255,CRE016,Interest
1358,Valentine Weekend ,Email Campaign,Alaya Ubud,2024-03-18,74775,3188,10628286.0,157,60,278938260,CRE006,Retargeting
1359,Loyalty Member Deal,TikTok Ads,The Layar Seminyak,2024-02-08,41906,2684,22167708.0,223,188,880208480,CRE045,Broad
1360,Long Weekend Promo,Meta Ads,The Mulia Nusa Dua,2024-03-19,76793,6142,3957001.0,319,137,600226866,CRE046,Retargeting
1361,Valentine Weekend,Organic,Alaya Ubud,2024-02-13,18766,1340,1126191.0,100,61,422534617,CRE033,Interest
1362,Flash Sale 48H,Email Campaign,Komaneka Bisma,2024-01-22,54942,1807,6559708.0,109,57,110255499,CRE042,Retargeting
1363,Loyalty Member Deal,Email Campaign,Komaneka Bisma,2024-02-21,16539,1096,7472653.0,68,49,332468724,CRE010,Broad
1364,Eid Holiday Package,Google Ads,Bisma Eight,2024-01-31,30151,2162,4804220.0,215,116,230303152,,Broad
1365,Summer Escape 2024,Organic,Alaya Ubud,2024-03-25,51032,2874,22979674.0,193,86,201829444,CRE025,Retargeting
1366,Flash Sale 48H,Google Ads,Komaneka Bisma,2024-03-06,59095,1195,24238115.0,120,93,600940053,CRE006,
1367,Summer Escape 2024,Email Campaign,Komaneka Bisma,2024-02-15,71143,4957,8357349.0,197,115,608374955,CRE022,Lookalike
1368,Summer Escape 2024,Meta Ads,Katamama Resort,2024-01-12,51141,1438,882822.0,74,45,226068840,,Broad
1369,Valentine Weekend,Email Campaign,Katamama Resort,2024-03-09,1739,54,9936966.0,2,1,4855122,CRE027,Retargeting
1370,Long Weekend Promo,Meta Ads,Bisma Eight,2024-03-12,76270,4769,17846243.0,233,122,300000318,CRE028,Lookalike
1371,Loyalty Member Deal,Organic,The Layar Seminyak,2024-03-11,79184,1843,23040214.0,104,84,252714420,,Lookalike
1372,Long Weekend Promo,TikTok Ads,Komaneka Bisma,2024-03-15,74759,2522,,196,175,1049124650,CRE028,Retargeting
1373,valentine weekend,Google Ads,Komaneka Bisma,2024-01-06,67590,4858,16985253.0,108,74,504711672,CRE047,Interest
1374,Loyalty Member Deal,TikTok Ads,The Layar Seminyak,2024-01-09,69169,4226,5091988.0,99,44,104499868,CRE048,
1375,Flash Sale 48H ,Email Campaign,Bisma Eight,2024-03-13,39230,2432,14563837.0,185,138,238220844,,Retargeting
1376,Eid Holiday Package ,Organic,The Layar Seminyak,2024-03-07,52034,1913,24344734.0,160,132,263640432,CRE006,Interest
1377,Summer Escape 2024 ,Meta Ads,The Mulia Nusa Dua,2024-02-11,66547,1271,9642514.0,127,83,284764368,,Broad
1378,Valentine Weekend,TikTok Ads,Bisma Eight,2024-02-19,18231,536,1172211.0,58,44,255365088,CRE031,Broad
1379,Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-03-18,65592,3896,18702520.0,215,185,750405140,CRE001,Interest
1380,Eid Holiday Package,TikTok Ads,Bisma Eight,2024-01-23,62139,4097,6008546.0,415,137,336005652,CRE045,Broad
1381,Valentine Weekend,Organic,Katamama Resort,2024-03-31,8139,109,19442603.0,10,3,5750097,CRE026,
1382,Long Weekend Promo,TikTok Ads,Katamama Resort,2024-03-05,27460,334,24618470.0,10,4,13842572,,Interest
1383,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-03-25,9976,475,24901205.0,32,23,109276059,CRE041,Interest
1384,Eid Holiday Package,Organic,Bisma Eight,2024-03-11,78211,3224,16134376.0,298,116,527859044,CRE005,Broad
1385,Eid Holiday Package,Email Campaign,Katamama Resort,2024-03-18,74788,1167,12902742.0,83,70,284462570,CRE050,Retargeting
1386,summer escape 2024,Organic,Alaya Ubud,2024-01-09,69445,4448,14484318.0,152,89,168948433,CRE036,Broad
1387,Flash Sale 48H,Email Campaign,Komaneka Bisma,2024-01-21,30783,827,779869.0,67,40,196531440,CRE013,Lookalike
1388, Loyalty Member Deal,Email Campaign,Alaya Ubud,2024-03-27,51343,2429,3469247.0,208,132,324225528,CRE016,Retargeting
1389,Long Weekend Promo,Meta Ads,Bisma Eight,2024-02-18,18232,1071,16645825.0,123,64,114138112,CRE001,Lookalike
1390,Long Weekend Promo,Email Campaign,Katamama Resort,2024-01-28,1616,81,24314373.0,9,6,16091640,CRE019,Interest
1391, Long Weekend Promo,Google Ads,The Layar Seminyak,2024-03-24,42574,650,24261072.0,30,26,64449268,CRE041,Broad
1392,FLASH SALE 48H,Organic,The Mulia Nusa Dua,2024-03-20,775,37,9950205.0,2,1,3931903,CRE021,Lookalike
1393,eid holiday package,Google Ads,Katamama Resort,2024-03-22,62858,3219,11749486.0,140,123,914906595,CRE002,Lookalike
1394,Valentine Weekend ,Email Campaign,The Layar Seminyak,2024-03-20,47116,1361,12956475.0,41,13,26718614,CRE047,Broad
1395,Flash Sale 48H,Organic,The Layar Seminyak,2024-01-17,25393,1815,13563466.0,120,41,242241530,CRE037,Retargeting
1396,flash sale 48h,TikTok Ads,Katamama Resort,2024-03-24,74260,4735,12451192.0,362,301,2080539090,CRE041,Lookalike
1397,Eid Holiday Package,Organic,Bisma Eight,2024-03-06,30381,338,7762432.0,26,20,144531160,CRE043,Broad
1398,Loyalty Member Deal,Email Campaign,Komaneka Bisma,2024-01-20,23986,922,6257138.0,85,69,311563428,CRE043,
1399,loyalty member deal,Google Ads,Komaneka Bisma,2024-03-19,37682,1210,650056.0,26,18,104714676,CRE009,Retargeting
1400,summer escape 2024,TikTok Ads,Komaneka Bisma,2024-02-07,61221,2067,,174,103,752622133,,Broad
1401,Flash Sale 48H,Google Ads,The Mulia Nusa Dua,2024-01-19,45886,939,10204710.0,56,16,77397968,CRE023,Retargeting
1402,Eid Holiday Package,TikTok Ads,Katamama Resort,2024-03-26,4454,212,8963397.0,15,9,64440531,CRE014,Broad
1403,Eid Holiday Package,Meta Ads,Katamama Resort,2024-03-12,40498,1387,11729448.0,146,71,206431293,CRE012,Interest
1404,Loyalty Member Deal,Meta Ads,Katamama Resort,2024-01-01,57660,4054,10308528.0,414,356,1190136480,CRE016,Retargeting
1405,Summer Escape 2024,Google Ads,The Layar Seminyak,2024-03-25,76098,2455,20366176.0,151,73,143634946,CRE004,Broad
1406,Loyalty Member Deal,Meta Ads,Komaneka Bisma,2024-03-30,9373,233,23197666.0,13,9,30010671,CRE031,Interest
1407,Loyalty Member Deal,Email Campaign,Komaneka Bisma,2024-03-27,49450,3126,8376170.0,199,143,1139523099,CRE018,Broad
1408,Eid Holiday Package,Organic,Katamama Resort,2024-03-31,47179,1140,20900636.0,43,34,104879902,CRE015,Retargeting
1409,Summer Escape 2024,TikTok Ads,The Layar Seminyak,2024-03-03,75468,3816,3631139.0,185,81,484892163,CRE036,
1410,Flash Sale 48H,Email Campaign,Katamama Resort,2024-01-18,55714,1272,2417607.0,63,23,88500481,CRE047,Retargeting
1411,Eid Holiday Package,Meta Ads,The Mulia Nusa Dua,2024-01-01,43558,1517,7037509.0,95,55,262139020,CRE032,Lookalike
1412,Eid Holiday Package,Meta Ads,Katamama Resort,2024-01-01,814,22,6162807.0,2,1,5417645,CRE045,Interest
1413,Flash Sale 48H,Organic,Bisma Eight,2024-01-01,14568,603,17300702.0,38,31,205140113,CRE032,Lookalike
1414,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-01-09,60150,3586,23469697.0,225,181,589008933,,Interest
1415,Long Weekend Promo,Organic,The Mulia Nusa Dua,2024-03-28,71149,5060,652919.0,603,330,2383696920,CRE031,Lookalike
1416,SUMMER ESCAPE 2024,Organic,Katamama Resort,2024-03-12,31215,1586,15601199.0,48,24,128529600,,Lookalike
1417, Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-03-22,55805,3149,1332595.0,70,54,368448588,CRE002,Interest
1418,Summer Escape 2024,Meta Ads,Alaya Ubud,2024-01-28,24163,1029,18766296.0,23,20,57829840,CRE027,Interest
1419,Flash Sale 48H,TikTok Ads,Katamama Resort,2024-02-08,40598,840,11003819.0,36,28,170380252,CRE038,Lookalike
1420,Flash Sale 48H,Email Campaign,The Layar Seminyak,2024-01-10,1663,21,1125509.0,0,0,0,CRE015,Retargeting
1421,Loyalty Member Deal,Organic,Alaya Ubud,2024-01-30,11966,729,1250318.0,40,20,137639280,CRE009,Retargeting
1422,Flash Sale 48H,TikTok Ads,Katamama Resort,2024-01-11,66638,2827,6310825.0,278,153,982130256,CRE013,Retargeting
1423,VALENTINE WEEKEND,Meta Ads,Komaneka Bisma,2024-02-08,8999,121,9243835.0,4,1,4247049,CRE028,Retargeting
1424,Flash Sale 48H,Email Campaign,Alaya Ubud,2024-02-13,68270,2363,5834790.0,108,76,322102288,CRE010,Retargeting
1425,Valentine Weekend,Email Campaign,Komaneka Bisma,2024-02-26,36455,1967,19495517.0,89,77,241190642,,Broad
1426,Summer Escape 2024,Organic,Katamama Resort,2024-01-10,62973,925,17309457.0,76,25,160104025,CRE046,Broad
1427,long weekend promo,TikTok Ads,The Mulia Nusa Dua,2024-02-25,29577,1240,7646702.0,147,122,693072728,,Retargeting
1428,SUMMER ESCAPE 2024,Email Campaign,The Layar Seminyak,2024-02-17,20860,1208,22407428.0,108,94,275083386,,Broad
1429,Valentine Weekend,Email Campaign,The Layar Seminyak,2024-01-20,12727,179,7117603.0,3,0,0,,Retargeting
1430,Eid Holiday Package,Meta Ads,Komaneka Bisma,2024-03-06,42621,2205,4198047.0,55,27,96726852,CRE042,Broad
1431,valentine weekend,Organic,Alaya Ubud,2024-03-05,62654,2721,15217850.0,299,135,649420740,CRE037,Broad
1432,Valentine Weekend,Meta Ads,Alaya Ubud,2024-02-22,74125,5097,4217555.0,234,148,475157404,CRE034,Interest
1433, Loyalty Member Deal,Google Ads,The Layar Seminyak,2024-03-31,31761,1797,3728131.0,78,53,339464947,CRE034,
1434,Loyalty Member Deal ,Meta Ads,The Layar Seminyak,2024-03-03,52252,1715,15395482.0,98,57,298437579,CRE039,
1435,Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-02-10,78226,5325,20663906.0,602,258,762963276,CRE017,Broad
1436,Valentine Weekend,Google Ads,Alaya Ubud,2024-01-05,36709,1625,23365950.0,59,49,109106389,CRE050,Interest
1437,Valentine Weekend,Email Campaign,Katamama Resort,2024-01-27,1585,107,14909959.0,3,1,5513062,CRE032,Interest
1438,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-01-30,22020,1433,7868719.0,116,92,619964540,CRE046,Retargeting
1439,Valentine Weekend,Meta Ads,Katamama Resort,2024-03-29,35960,1790,13272566.0,132,92,202253720,CRE015,Lookalike
1440,Eid Holiday Package,TikTok Ads,The Mulia Nusa Dua,2024-02-12,79500,6099,9347248.0,226,97,664244651,CRE016,Retargeting
1441, Long Weekend Promo,Email Campaign,The Layar Seminyak,2024-03-16,64990,1015,9109778.0,94,78,601368222,,Retargeting
1442,long weekend promo,TikTok Ads,Katamama Resort,2024-03-08,75513,4346,17977236.0,290,168,1293821256,,Retargeting
1443,loyalty member deal,Meta Ads,Alaya Ubud,2024-01-18,47020,1405,5746434.0,73,31,170329004,CRE017,Broad
1444,Long Weekend Promo,Email Campaign,The Mulia Nusa Dua,2024-01-31,25006,924,21266422.0,33,10,72041590,CRE031,Lookalike
1445,Flash Sale 48H,Meta Ads,Komaneka Bisma,2024-01-28,71148,1591,21750101.0,157,123,358104783,CRE005,Retargeting
1446,Valentine Weekend,Meta Ads,The Layar Seminyak,2024-01-21,76310,4526,4465490.0,511,280,1256021760,,Lookalike
1447,Long Weekend Promo,Google Ads,Komaneka Bisma,2024-02-25,6125,202,16407504.0,9,5,21062865,CRE050,Interest
1448,Flash Sale 48H,TikTok Ads,Bisma Eight,2024-03-04,7380,496,18337541.0,28,23,134941667,,Retargeting
1449,Loyalty Member Deal,Google Ads,Komaneka Bisma,2024-01-02,5112,289,7171914.0,8,3,8806590,CRE001,Retargeting
1450,Summer Escape 2024,Email Campaign,The Mulia Nusa Dua,2024-01-04,53355,1988,21366253.0,82,65,331171555,CRE035,Broad
1451,Summer Escape 2024 ,Meta Ads,The Layar Seminyak,2024-01-31,19505,900,18794888.0,88,74,118550146,CRE007,Retargeting
1452,Eid Holiday Package,Organic,The Mulia Nusa Dua,2024-03-14,54680,1794,5379687.0,144,118,447189674,,Retargeting
1453,Loyalty Member Deal,TikTok Ads,Komaneka Bisma,2024-02-25,65111,2032,23431772.0,146,117,542304828,CRE027,Broad
1454,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-01-08,48354,1068,3626835.0,70,24,166440600,CRE013,Lookalike
1455,Summer Escape 2024,Google Ads,The Mulia Nusa Dua,2024-02-08,52501,2129,13396961.0,205,115,233811675,CRE044,Interest
1456,Flash Sale 48H,Email Campaign,The Layar Seminyak,2024-02-29,48487,3322,14358052.0,123,81,373972464,CRE007,Broad
1457,Loyalty Member Deal,Organic,Komaneka Bisma,2024-03-29,25965,1858,4777060.0,62,29,228328252,CRE020,Lookalike
1458, Eid Holiday Package,Meta Ads,Alaya Ubud,2024-01-24,24137,942,24242325.0,93,41,194115812,CRE046,Interest
1459,eid holiday package,Email Campaign,The Layar Seminyak,2024-03-11,19967,1145,20537495.0,55,18,84186342,,Broad
1460,Summer Escape 2024,Google Ads,Alaya Ubud,2024-02-22,39263,1112,,112,66,108260790,CRE042,Interest
1461,Flash Sale 48H,Email Campaign,Alaya Ubud,2024-01-20,3535,143,23897332.0,8,5,37647010,CRE020,Interest
1462,Summer Escape 2024,Email Campaign,Alaya Ubud,2024-02-01,22673,528,20584433.0,32,28,48790448,CRE010,Broad
1463,Long Weekend Promo,Google Ads,The Mulia Nusa Dua,2024-01-27,15206,669,18579494.0,14,8,27048144,CRE015,Retargeting
1464,Valentine Weekend ,Organic,Alaya Ubud,2024-01-31,70099,2427,23662538.0,199,168,454353816,CRE005,Lookalike
1465,Valentine Weekend,TikTok Ads,The Mulia Nusa Dua,2024-03-24,24206,952,8264740.0,63,18,104845842,CRE050,Interest
1466,Long Weekend Promo,Meta Ads,Katamama Resort,2024-03-26,10839,179,6543855.0,19,13,36397270,,Lookalike
1467,Summer Escape 2024 ,Meta Ads,Komaneka Bisma,2024-02-06,66049,2530,,182,120,910704600,CRE005,Broad
1468,Eid Holiday Package,Meta Ads,Komaneka Bisma,2024-01-03,12645,582,3646286.0,69,61,275717377,CRE028,Interest
1469, Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-01-01,68122,2419,2276327.0,284,252,816658920,CRE032,
1470,Summer Escape 2024,Organic,Katamama Resort,2024-03-21,44775,2956,5633445.0,340,192,986747136,,Lookalike
1471, Eid Holiday Package,Organic,Bisma Eight,2024-01-02,13598,771,23777934.0,26,17,37479220,,Interest
1472,Long Weekend Promo ,TikTok Ads,Komaneka Bisma,2024-03-25,45560,2423,2331518.0,111,64,509963392,CRE007,Broad
1473,Flash Sale 48H,Google Ads,The Layar Seminyak,2024-02-16,68025,1631,7874862.0,144,58,264188724,CRE026,Interest
1474,Eid Holiday Package,Organic,Bisma Eight,2024-02-03,58094,4339,17804975.0,264,143,951123173,CRE006,Lookalike
1475,FLASH SALE 48H,Email Campaign,Katamama Resort,2024-02-04,41481,1958,6970298.0,140,115,493889120,CRE034,Lookalike
1476,Long Weekend Promo,Google Ads,The Mulia Nusa Dua,2024-02-21,993,12,22164613.0,1,0,0,CRE019,Interest
1477,Loyalty Member Deal,Email Campaign,Bisma Eight,2024-02-09,29950,435,670252.0,42,16,47194592,CRE014,Retargeting
1478,Flash Sale 48H,Meta Ads,Komaneka Bisma,2024-01-09,66341,3349,8411254.0,216,157,603805044,CRE017,Lookalike
1479,Summer Escape 2024,Google Ads,Katamama Resort,2024-01-19,56890,3638,7245475.0,380,232,561249528,CRE003,
1480,Summer Escape 2024,Organic,The Layar Seminyak,2024-03-04,16085,402,18761572.0,17,5,23390255,CRE017,Lookalike
1481,Valentine Weekend ,Google Ads,The Layar Seminyak,2024-02-14,21934,1711,14495950.0,153,77,584635359,CRE046,Broad
1482,Long Weekend Promo,Email Campaign,Katamama Resort,2024-02-07,28682,747,5301980.0,15,9,63888408,CRE010,Interest
1483, Flash Sale 48H,Meta Ads,The Mulia Nusa Dua,2024-03-14,29692,1797,18641996.0,72,37,66518119,CRE011,Broad
1484,loyalty member deal,Meta Ads,The Mulia Nusa Dua,2024-03-14,30345,852,15330403.0,33,14,35440776,,Retargeting
1485, Valentine Weekend,Google Ads,Alaya Ubud,2024-01-05,45692,961,20578865.0,84,69,500154711,CRE008,Broad
1486,Loyalty Member Deal,Organic,Alaya Ubud,2024-03-25,69230,3229,7967871.0,160,122,926307082,CRE011,Retargeting
1487, Summer Escape 2024,TikTok Ads,Alaya Ubud,2024-03-27,39138,747,16169910.0,80,43,205810513,CRE044,Lookalike
1488,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-02-18,51230,2415,1087808.0,80,57,390674466,CRE028,Interest
1489,Valentine Weekend,Google Ads,The Mulia Nusa Dua,2024-03-10,61984,674,16032541.0,78,50,271402800,CRE030,Interest
1490,LOYALTY MEMBER DEAL,TikTok Ads,Komaneka Bisma,2024-01-12,10478,605,8263350.0,62,35,264226935,CRE022,Retargeting
1491,Long Weekend Promo,Google Ads,The Mulia Nusa Dua,2024-01-15,76244,3478,23892885.0,170,63,234600156,CRE047,Broad
1492,Summer Escape 2024,Google Ads,Bisma Eight,2024-01-07,63206,1088,13703754.0,113,86,279993382,CRE003,Broad
1493,Long Weekend Promo,Meta Ads,Alaya Ubud,2024-02-24,60090,1320,21815520.0,105,37,108517744,,Lookalike
1494,Summer Escape 2024 ,Email Campaign,Alaya Ubud,2024-01-08,597,46,2552900.0,5,3,11956938,CRE003,Broad
1495,Loyalty Member Deal ,Email Campaign,The Layar Seminyak,2024-02-03,63337,4590,13687731.0,222,137,535177896,CRE019,Retargeting
1496, Valentine Weekend,Google Ads,Komaneka Bisma,2024-01-22,13939,217,15426713.0,7,2,4871452,CRE027,Broad
1497,Long Weekend Promo,Organic,The Layar Seminyak,2024-01-12,10680,509,7000731.0,47,37,146723759,CRE043,Interest
1498,Long Weekend Promo,Email Campaign,The Mulia Nusa Dua,2024-01-01,33955,2349,12034117.0,264,128,737026432,CRE002,Lookalike
1499,Summer Escape 2024,Organic,The Layar Seminyak,2024-02-05,15929,425,21217835.0,44,21,71861517,CRE044,Interest
1500,Eid Holiday Package,Email Campaign,The Layar Seminyak,2024-03-18,67769,1264,18360599.0,51,16,127308464,CRE049,Lookalike
1501,EID HOLIDAY PACKAGE,Meta Ads,Komaneka Bisma,2024-01-28,52878,3873,9933279.0,134,104,516832992,CRE001,Broad
1502,Loyalty Member Deal,Meta Ads,Bisma Eight,2024-03-29,12267,576,2268773.0,25,14,95021052,CRE002,Broad
1503,Valentine Weekend,Email Campaign,The Mulia Nusa Dua,2024-01-26,62923,3484,2201434.0,158,87,156148731,,Lookalike
1504,eid holiday package,Email Campaign,Katamama Resort,2024-02-01,69291,1826,7178115.0,146,70,158136230,CRE048,
1505, Valentine Weekend,Organic,Katamama Resort,2024-03-18,22087,909,,60,51,301597527,,Retargeting
1506,Loyalty Member Deal,Email Campaign,Bisma Eight,2024-02-13,35187,976,17066867.0,98,52,107214172,CRE040,Retargeting
1507, Flash Sale 48H,Google Ads,Bisma Eight,2024-02-22,51933,1089,4140714.0,96,61,468644090,CRE026,Lookalike
1508,Loyalty Member Deal,Email Campaign,The Layar Seminyak,2024-02-22,64698,2644,9692216.0,119,74,153418650,CRE032,Lookalike
1509,Valentine Weekend,Email Campaign,Alaya Ubud,2024-02-10,29626,440,6140506.0,10,6,15605616,CRE027,Lookalike
1510,Long Weekend Promo,TikTok Ads,Bisma Eight,2024-03-10,62688,3967,17350237.0,413,274,465105136,,Retargeting
1511, Loyalty Member Deal,TikTok Ads,Katamama Resort,2024-02-02,45211,2647,11356466.0,198,105,272946135,,Broad
1512, Loyalty Member Deal,Email Campaign,Komaneka Bisma,2024-03-03,31761,1144,1132974.0,47,18,64326222,CRE042,Broad
1513,flash sale 48h,Meta Ads,Alaya Ubud,2024-02-28,73425,5298,16778789.0,164,125,231389500,CRE016,
1514,Loyalty Member Deal,Email Campaign,Alaya Ubud,2024-01-04,18221,1384,15892275.0,49,26,101000796,CRE048,Interest
1515,loyalty member deal,Organic,Alaya Ubud,2024-03-10,33835,1365,22104781.0,34,19,133431281,CRE031,Retargeting
1516,Eid Holiday Package,Google Ads,The Mulia Nusa Dua,2024-03-21,50214,712,1430483.0,74,35,107369010,CRE023,Broad
1517,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-01-18,75252,4171,11842689.0,339,268,1937594172,CRE026,Lookalike
