pos_transaction_id,outlet_name,hotel_name,transaction_date,customer_id,item_name,category,quantity,unit_price,total_amount,payment_method,staff_id
POS-005635,Katamama Lobby Bar,Katamama Resort,20240214,CUST00294,Nasi Goreng,,4,93500.00000000001,374000.00000000006,GoPay,STF017
POS-005636,Katamama Lobby Bar,Katamama Resort,02-14-2024,CUST00489,Nasi Goreng,Food,3,85000.0,255000,cash,STF013
POS-005637,Katamama Lobby Bar,Katamama Resort,14 Feb 2024,,Beef Burger,Food,3,135000.0,"IDR 405,000",cash,STF033
POS-005638,Alaya Cafe,Alaya Ubud,14/02/2024,CUST00290,Coffee,Beverage,1,45000.0,45000,cash,STF018
POS-005639,Alaya Cafe,Alaya Ubud,20240214,CUST00590,Smoothie,Beverage,4,77000.0,308000.0,GoPay,STF007
POS-005640,Alaya Cafe,Alaya Ubud,14/02/2024,,Tiramisu,Dessert,2,85000.0,170000,Credit Card,STF031
POS-005641,Alaya Cafe,Alaya Ubud,20240214,CUST00736,Tiramisu,Dessert,3,76500.0,229500.0,Credit Card,STF021
POS-005642,Alaya Cafe,Alaya Ubud,2024-02-14,CUST00436,Caesar Salad,,1,95000.0,95000,Dana,STF009
POS-005643,Alaya Cafe,Alaya Ubud,14 Feb 2024,CUST00033,Club Sandwich,Food,3,121000.00000000001,"IDR 363,000",Credit Card,STF021
POS-005644,Alaya Cafe,Alaya Ubud,14/02/2024,,Caesar Salad,Food,4,104500.00000000001,418000.00000000006,OVO,STF046
POS-005645,Alaya Cafe,Alaya Ubud,14 Feb 2024,CUST00655,Fish & Chips,Food,4,115000.0,460000,Dana,STF003
POS-005646,Alaya Cafe,Alaya Ubud,2024-02-14,CUST00435,Club Sandwich,Food,2,110000.0,220000,Credit Card,STF009
POS-005647,Alaya Cafe,Alaya Ubud,14/02/2024,CUST00784,Caesar Salad,Food,2,85500.0,171000.00,Dana,STF023
POS-005648,Alaya Cafe,Alaya Ubud,02-14-2024,CUST00654,Fish & Chips,Food,1,115000.0,115000,cash,STF019
POS-005649,Alaya Cafe,Alaya Ubud,2024-02-14,CUST00673,Beef Burger,Food,2,135000.0,270000,Credit Card,STF021
POS-005649,Alaya Cafe,Alaya Ubud,2024-02-14,CUST00673,Beef Burger,Food,2,135000.0,270000,Credit Card,STF021
POS-005650,Alaya Cafe,Alaya Ubud,20240214,,Tiramisu,Dessert,4,93500.00000000001,374000.00000000006,Dana,STF030
POS-005651,Alaya Cafe,,14/02/2024,,Nasi goreng spesial,Food,4,85000.0,340000,GoPay,STF037
POS-005652,Alaya Cafe,Alaya Ubud,20240214,,Fish & Chips,Food,4,115000.0,460000,Cash,STF023
POS-005653,Alaya Cafe,Alaya Ubud,14 Feb 2024,CUST00676,Nasi Goreng,Food,4,93500.00000000001,374000.00000000006,Credit Card,STF027
POS-005654,Alaya Cafe,Alaya Ubud,20240214,CUST00287,Chocolate Lava Cake,Dessert,4,80000.0,320000,CC,STF021
POS-005655,Bisma Rooftop,Bisma Eight,14 Feb 2024,CUST00686,Cocktail,Beverage,2,132000.0,264000.0,cash,STF047
POS-005656,Bisma Rooftop,Bisma Eight,2024-02-14,CUST00086,Fish & Chips,Food,4,103500.0,414000.0,Dana,STF038
POS-005657,Bisma Rooftop,Bisma Eight,20240214,CUST00446,Chocolate Lava Cake,Dessert,2,88000.0,"IDR 176,000",Cash,STF023
POS-005658,Bisma Rooftop,Bisma Eight,14/02/2024,CUST00176,Pasta Carbonara,Food,4,137500.0,"IDR 550,000",Cash,STF017
POS-005659,Bisma Rooftop,Bisma Eight,02-14-2024,CUST00396,Caesar Salad,Food,1,95000.0,"IDR 95,000",Dana,STF019
POS-005659,Bisma Rooftop,Bisma Eight,02-14-2024,CUST00396,Caesar Salad,Food,1,95000.0,"IDR 95,000",Dana,STF019
POS-005660,Bisma Rooftop,Bisma Eight,02-14-2024,CUST00507,cocktail,Beverage,3,132000.0,396000.0,CC,STF037
POS-005661,Bisma Rooftop,,02-14-2024,CUST00496,COFFEE,Beverage,4,40500.0,162000.0,GoPay,STF029
POS-005662,Bisma Rooftop,Bisma Eight,20240214,CUST00590,Beef Burger,Food,4,135000.0,540000,Credit Card,STF009
POS-005663,Bisma Rooftop,Bisma Eight,14/02/2024,CUST00004,Nasi Goreng,Food,2,76500.0,153000.0,Credit Card,STF013
POS-005664,Bisma Rooftop,Bisma Eight,14 Feb 2024,CUST00001,Fish & Chips,Food,3,126500.00000000001,379500.00000000006,Cash,STF022
POS-005665,Bisma Rooftop,Bisma Eight,14 Feb 2024,CUST00427,Bintang Beer,Beverage,4,65000.0,260000,GoPay,STF009
POS-005666,Bisma Rooftop,Bisma Eight,2024-02-14,,Sparkling Water,Beverage,1,,"IDR 40,000",cash,STF006
POS-005667,Bisma Rooftop,Bisma Eight,2024-02-14,CUST00413,Smoothie,Beverage,2,63000.0,126000.0,OVO,STF010
POS-005668,Bisma Rooftop,Bisma Eight,02-14-2024,CUST00728,Bintang Beer,,2,65000.0,130000.00,Cash,STF037
POS-005669,Bisma Rooftop,,02-14-2024,CUST00663,Nasi Goreng,Food,4,76500.0,306000.0,CC,STF044
POS-005670,Bisma Rooftop,Bisma Eight,20240214,CUST00779,Sparkling Water,Beverage,4,40000.0,160000,GoPay,STF029
POS-005671,Bisma Rooftop,Bisma Eight,14/02/2024,CUST00151,Smoothie,Beverage,4,70000.0,"IDR 280,000",Cash,STF043
POS-005672,Mulia Gelato,The Mulia Nusa Dua,14/02/2024,CUST00145,Coffee,Beverage,3,,135000.00,Credit Card,STF005
POS-005673,Mulia Gelato,,14/02/2024,CUST00143,Bintang Beer,Beverage,3,65000.0,195000,Dana,STF023
POS-005674,Mulia Gelato,The Mulia Nusa Dua,20240214,CUST00784,Coffee,Beverage,2,40500.0,81000.0,Dana,STF038
POS-005675,Mulia Gelato,The Mulia Nusa Dua,20240214,CUST00713,Fish & Chips,Food,4,126500.00000000001,506000.00000000006,GoPay,STF004
POS-005676,Mulia Gelato,The Mulia Nusa Dua,14 Feb 2024,CUST00243,Nasi Goreng,,4,76500.0,306000.0,cash,STF001
POS-005677,Mulia Gelato,,14/02/2024,CUST00372,Beef Burger,Food,4,135000.0,540000,cash,STF043
POS-005678,Mulia Gelato,The Mulia Nusa Dua,2024-02-14,,Club Sandwich,Food,4,99000.0,396000.0,GoPay,STF049
POS-005679,Mulia Gelato,The Mulia Nusa Dua,14/02/2024,CUST00770,Pasta Carbonara,Food,1,112500.0,112500.0,Dana,STF005
POS-005680,Mulia Gelato,The Mulia Nusa Dua,14 Feb 2024,CUST00493,Ice Cream,Dessert,3,60000.0,180000,Dana,STF015
POS-005681,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,,Pasta Carbonara,Food,3,125000.0,375000,OVO,STF042
POS-005682,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,CUST00483,Club Sandwich,Food,4,110000.0,"IDR 440,000",CC,STF018
POS-005683,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,,Smoothie,Beverage,2,,154000.0,Credit Card,STF022
POS-005684,Mulia Gelato,The Mulia Nusa Dua,14/02/2024,CUST00112,Caesar Salad,Food,4,95000.0,380000,GoPay,STF006
POS-005685,Mulia Gelato,The Mulia Nusa Dua,20240214,CUST00589,Bintang Beer,Beverage,3,58500.0,175500.0,CC,STF005
POS-005686,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,,Pasta Carbonara,Food,2,112500.0,"IDR 225,000",Cash,STF030
POS-005687,Mulia Gelato,,02-14-2024,CUST00179,Tiramisu,Dessert,1,93500.00000000001,93500.00000000001,Cash,STF038
POS-005688,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,,Chocolate Lava Cake,Dessert,2,80000.0,160000,OVO,STF014
POS-005689,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,CUST00744,Smoothie,Beverage,4,70000.0,280000,Cash,STF045
POS-005690,Mulia Gelato,The Mulia Nusa Dua,2024-02-14,CUST00619,Fresh Juice,Beverage,4,55000.0,220000,Credit Card,STF040
POS-005691,Mulia Gelato,The Mulia Nusa Dua,02-14-2024,,Cocktail,Beverage,4,120000.0,480000,CC,STF006
POS-005692,Komaneka Kitchen,Komaneka Bisma,14/02/2024,,Club Sandwich,Food,3,110000.0,330000,Cash,STF031
POS-005693,Komaneka Kitchen,Komaneka Bisma,20240214,CUST00321,Chocolate Lava Cake,Dessert,1,80000.0,80000.00,CC,STF027
POS-005694,Komaneka Kitchen,Komaneka Bisma,02-14-2024,,Smoothie,Beverage,4,70000.0,280000,GoPay,STF038
POS-005695,Komaneka Kitchen,Komaneka Bisma,14 Feb 2024,,COCKTAIL,Beverage,3,132000.0,396000,cash,STF049
POS-005696,Komaneka Kitchen,Komaneka Bisma,20240214,,Bintang Beer,Beverage,1,65000.0,65000,CC,STF045
POS-005697,Komaneka Kitchen,Komaneka Bisma,14 Feb 2024,,Bintang Beer,Beverage,4,65000.0,260000,Credit Card,STF046
POS-005698,Komaneka Kitchen,Komaneka Bisma,02-14-2024,CUST00541,Club Sandwich,Food,1,110000.0,"IDR 110,000",cash,STF026
POS-005699,Komaneka Kitchen,Komaneka Bisma,14/02/2024,CUST00751,Tiramisu,Dessert,3,76500.0,229500.0,OVO,STF027
POS-005700,Komaneka Kitchen,Komaneka Bisma,14 Feb 2024,,Pasta Carbonara,Food,1,125000.0,125000,Cash,STF030
POS-005701,Komaneka Kitchen,Komaneka Bisma,2024-02-14,CUST00480,Cocktail,Beverage,2,120000.0,240000,GoPay,STF001
POS-005702,Komaneka Kitchen,Komaneka Bisma,02-14-2024,CUST00550,Coffee,Beverage,4,45000.0,180000,CC,STF005
POS-005703,Komaneka Kitchen,Komaneka Bisma,02-14-2024,CUST00576,Chocolate Lava Cake,Dessert,1,80000.0,80000,OVO,STF038
POS-005704,Komaneka Kitchen,Komaneka Bisma,14 Feb 2024,,Fish & Chips,Food,1,103500.0,"IDR 103,500",cash,STF042
POS-005705,Komaneka Kitchen,Komaneka Bisma,02-14-2024,,Beef Burger,Food,3,135000.0,"IDR 405,000",Cash,STF037
POS-005706,The Layar - Restaurant,The Layar Seminyak,15 Feb 2024,CUST00757,Bintang Beer,Beverage,3,65000.0,195000,Credit Card,STF033
POS-005707,The Layar - Restaurant,The Layar Seminyak,02-15-2024,CUST00637,Sparkling Water,Beverage,1,40000.0,40000,Dana,STF029
POS-005708,The Layar - Restaurant,The Layar Seminyak,15/02/2024,CUST00331,Sparkling Water,Beverage,2,36000.0,72000.0,Cash,STF034
POS-005709,The Layar - Restaurant,The Layar Seminyak,02-15-2024,CUST00201,Fish & Chips,Food,4,126500.00000000001,506000.00,Cash,STF026
POS-005710,The Layar - Restaurant,The Layar Seminyak,15 Feb 2024,CUST00353,Caesar Salad,Food,3,95000.0,285000,Cash,STF043
POS-005711,The Layar - Restaurant,The Layar Seminyak,15 Feb 2024,CUST00387,Coffee,Beverage,4,45000.0,180000,CC,STF035
POS-005712,The Layar - Restaurant,The Layar Seminyak,02-15-2024,CUST00656,Nasi Goreng,Food,2,85000.0,170000,GoPay,STF022
POS-005713,The Layar - Restaurant,The Layar Seminyak,02-15-2024,CUST00345,Fresh Juice,Beverage,2,55000.0,110000.00,Dana,STF004
POS-005714,The Layar - Restaurant,The Layar Seminyak,2024-02-15,CUST00514,Beef Burger,Food,1,148500.0,148500.0,Dana,STF030
POS-005715,The Layar - Restaurant,,15 Feb 2024,CUST00299,Club Sandwich,Food,1,110000.0,110000,Cash,STF029
POS-005716,The Layar - Restaurant,The Layar Seminyak,15/02/2024,CUST00798,Club Sandwich,Food,2,110000.0,220000.00,CC,STF010
POS-005717,The Layar - Restaurant,The Layar Seminyak,20240215,,Bintang Beer,,1,65000.0,65000,GoPay,STF044
POS-005718,The Layar - Restaurant,The Layar Seminyak,20240215,CUST00383,Pasta Carbonara,Food,1,125000.0,125000,Dana,STF003
POS-005719,The Layar - Restaurant,The Layar Seminyak,2024-02-15,CUST00314,Smoothie,Beverage,1,70000.0,"IDR 70,000",GoPay,STF043
POS-005720,The Layar - Restaurant,The Layar Seminyak,2024-02-15,CUST00057,Pasta Carbonara,Food,3,125000.0,375000.00,OVO,STF041
POS-005721,The Layar - Restaurant,The Layar Seminyak,20240215,,Sparkling Water,Beverage,3,40000.0,120000,GoPay,STF016
POS-005722,The Layar - Restaurant,The Layar Seminyak,20240215,CUST00099,Cock tail,Beverage,2,120000.0,240000,cash,STF038
POS-005723,The Layar - Restaurant,The Layar Seminyak,20240215,,Fish & Chips,Food,1,115000.0,115000,CC,STF042
POS-005724,Katamama Lobby Bar,Katamama Resort,02-15-2024,CUST00764,Fresh Juice,Beverage,4,49500.0,198000,Credit Card,STF050
POS-005725,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,CUST00751,Bintang Beer,Beverage,2,71500.0,143000.0,Cash,STF020
POS-005726,Katamama Lobby Bar,Katamama Resort,2024-02-15,CUST00066,Smoothie,Beverage,3,70000.0,210000,Credit Card,STF024
POS-005727,Katamama Lobby Bar,Katamama Resort,2024-02-15,,Tiramisu,,2,,170000,GoPay,STF025
POS-005728,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,CUST00274,Club Sandwich,Food,4,110000.0,440000,GoPay,STF044
POS-005729,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,CUST00458,Cocktail,Beverage,3,132000.0,396000.0,Cash,STF012
POS-005730,Katamama Lobby Bar,Katamama Resort,02-15-2024,CUST00092,Cocktail,Beverage,4,132000.0,528000.00,GoPay,STF039
POS-005731,Katamama Lobby Bar,Katamama Resort,2024-02-15,,Ice Cream,Dessert,4,60000.0,240000,Cash,STF010
POS-005732,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,CUST00072,Ice Cream,Dessert,3,54000.0,162000.0,Credit Card,STF011
POS-005733,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,CUST00088,Pasta Carbonara,Food,3,125000.0,"IDR 375,000",Credit Card,STF028
POS-005734,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,CUST00581,Cocktail,,1,108000.0,108000.0,Dana,STF034
POS-005735,Katamama Lobby Bar,Katamama Resort,15/02/2024,CUST00391,coffee,Beverage,1,49500.00000000001,"IDR 49,500",Cash,STF022
POS-005736,Katamama Lobby Bar,Katamama Resort,2024-02-15,CUST00214,Bintang Beer,Beverage,1,,65000,Cash,STF049
POS-005737,Katamama Lobby Bar,Katamama Resort,15/02/2024,,Smoothie,Beverage,3,77000.0,231000.0,Dana,STF018
POS-005738,Katamama Lobby Bar,Katamama Resort,20240215,,Tiramisu,Dessert,3,85000.0,"IDR 255,000",Credit Card,STF002
POS-005739,Katamama Lobby Bar,Katamama Resort,02-15-2024,CUST00040,Beef Burger,Food,1,148500.0,148500.0,CC,STF010
POS-005740,Katamama Lobby Bar,Katamama Resort,15 Feb 2024,,Nasi Goreng,Food,3,93500.00000000001,280500,OVO,STF033
POS-005741,Katamama Lobby Bar,Katamama Resort,02-15-2024,CUST00394,Club Sandwich,Food,1,99000.0,99000.00,Cash,STF048
POS-005742,Katamama Lobby Bar,Katamama Resort,15/02/2024,CUST00444,Caesar Salad,Food,4,95000.0,380000.00,CC,STF030
POS-005743,Katamama Lobby Bar,Katamama Resort,2024-02-15,,Cocktail,Beverage,1,120000.0,120000,Dana,STF002
POS-005744,Katamama Lobby Bar,Katamama Resort,2024-02-15,CUST00097,Beef Burger,Food,3,148500.0,445500.0,Credit Card,STF036
POS-005745,Katamama Lobby Bar,Katamama Resort,15/02/2024,,COFFEE,Beverage,2,45000.0,90000,CC,STF028
POS-005746,Alaya Cafe,Alaya Ubud,15 Feb 2024,CUST00329,Kopi,Beverage,4,45000.0,"IDR 180,000",GoPay,STF041
POS-005747,Alaya Cafe,Alaya Ubud,15 Feb 2024,CUST00667,Caesar Salad,,2,95000.0,190000,CC,STF046
POS-005748,Alaya Cafe,Alaya Ubud,20240215,CUST00039,Pasta Carbonara,Food,4,125000.0,500000,cash,STF048
POS-005749,Alaya Cafe,Alaya Ubud,20240215,CUST00509,Fish & Chips,Food,2,103500.0,207000.0,OVO,STF001
POS-005749,Alaya Cafe,Alaya Ubud,20240215,CUST00509,Fish & Chips,Food,2,103500.0,207000.0,OVO,STF001
POS-005750,Alaya Cafe,Alaya Ubud,15/02/2024,CUST00108,Fresh Juice,Beverage,4,55000.0,"IDR 220,000",Credit Card,STF035
POS-005751,Alaya Cafe,Alaya Ubud,15 Feb 2024,,Caesar Salad,Food,2,95000.0,190000,Credit Card,STF015
POS-005752,Alaya Cafe,Alaya Ubud,02-15-2024,CUST00146,Nasi Goreng,Food,2,85000.0,170000,Dana,STF007
POS-005753,Alaya Cafe,Alaya Ubud,15 Feb 2024,,COFFEE,Beverage,1,45000.0,"IDR 45,000",GoPay,STF026
POS-005754,Alaya Cafe,Alaya Ubud,02-15-2024,CUST00206,Fish & Chips,Food,4,103500.0,414000.0,GoPay,STF029
POS-005755,Alaya Cafe,Alaya Ubud,15/02/2024,CUST00736,Chocolate Lava Cake,Dessert,1,88000.0,88000,CC,STF029
POS-005756,Alaya Cafe,,20240215,CUST00205,Caesar Salad,Food,2,85500.0,"IDR 171,000",Cash,STF026
POS-005757,Alaya Cafe,Alaya Ubud,15 Feb 2024,CUST00571,Club Sandwich,Food,3,110000.0,330000,CC,STF015
POS-005758,Alaya Cafe,Alaya Ubud,15 Feb 2024,CUST00760,Cocktail,Beverage,3,120000.0,360000.00,OVO,STF013
POS-005759,Alaya Cafe,Alaya Ubud,20240215,CUST00230,Beef Burger,Food,3,135000.0,405000,Credit Card,STF049
POS-005760,Alaya Cafe,Alaya Ubud,20240215,,Pasta Carbonara,Food,4,125000.0,500000,cash,STF042
POS-005761,Alaya Cafe,Alaya Ubud,2024-02-15,CUST00010,Chocolate Lava Cake,Dessert,4,88000.0,352000.0,GoPay,STF014
POS-005762,Alaya Cafe,Alaya Ubud,2024-02-15,CUST00583,Beef Burger,Food,4,,486000.0,OVO,STF031
POS-005763,Alaya Cafe,Alaya Ubud,15 Feb 2024,CUST00592,Bintang Beer,Beverage,2,65000.0,130000,cash,STF010
POS-005764,Alaya Cafe,Alaya Ubud,02-15-2024,CUST00525,Beef Burger,Food,3,135000.0,405000,CC,STF008
POS-005765,Alaya Cafe,Alaya Ubud,02-15-2024,CUST00192,coctail,Beverage,2,132000.0,264000.0,Credit Card,STF029
POS-005766,Alaya Cafe,Alaya Ubud,2024-02-15,CUST00101,Tiramisu,Dessert,2,93500.00000000001,187000.00000000003,Cash,STF007
POS-005767,Alaya Cafe,Alaya Ubud,15 Feb 2024,CUST00350,NASI GORENG,Food,4,85000.0,340000,cash,STF027
POS-005768,Alaya Cafe,Alaya Ubud,20240215,CUST00275,Smoothie,Beverage,4,77000.0,"IDR 308,000",CC,STF031
POS-005769,Alaya Cafe,Alaya Ubud,02-15-2024,CUST00208,Tiramisu,Dessert,1,85000.0,85000.00,GoPay,STF032
POS-005770,Alaya Cafe,Alaya Ubud,20240215,CUST00044,Sparkling Water,Beverage,1,40000.0,40000,Dana,STF026
POS-005771,Alaya Cafe,Alaya Ubud,20240215,CUST00337,Smoothie,Beverage,3,63000.0,"IDR 189,000",OVO,STF036
POS-005772,Alaya Cafe,Alaya Ubud,15/02/2024,CUST00508,Caesar Salad,Food,1,95000.0,95000,OVO,STF037
POS-005773,Alaya Cafe,Alaya Ubud,02-15-2024,CUST00372,Fresh Juice,Beverage,3,55000.0,165000,cash,STF008
POS-005774,Bisma Rooftop,Bisma Eight,20240215,CUST00283,NasiGoreng,Food,3,93500.00000000001,280500.00,Credit Card,STF036
POS-005775,Bisma Rooftop,,15/02/2024,CUST00548,Beef Burger,Food,2,135000.0,270000,OVO,STF011
POS-005776,Bisma Rooftop,Bisma Eight,2024-02-15,,Chocolate Lava Cake,Dessert,1,80000.0,"IDR 80,000",CC,STF036
POS-005777,Bisma Rooftop,Bisma Eight,2024-02-15,CUST00116,Caesar Salad,Food,4,104500.00000000001,418000.00000000006,cash,STF029
POS-005778,Bisma Rooftop,Bisma Eight,02-15-2024,CUST00067,Nasi Goreng,Food,2,85000.0,"IDR 170,000",Cash,STF037
POS-005779,Bisma Rooftop,Bisma Eight,15 Feb 2024,CUST00428,Club Sandwich,Food,1,110000.0,"IDR 110,000",OVO,STF027
POS-005780,Bisma Rooftop,Bisma Eight,02-15-2024,CUST00292,Tiramisu,Dessert,2,85000.0,170000.00,CC,STF018
POS-005781,Bisma Rooftop,Bisma Eight,20240215,,Sparkling Water,Beverage,1,40000.0,40000.00,CC,STF012
POS-005782,Bisma Rooftop,Bisma Eight,15 Feb 2024,CUST00514,Caesar Salad,Food,4,95000.0,"IDR 380,000",Credit Card,STF043
POS-005783,Bisma Rooftop,Bisma Eight,02-15-2024,CUST00358,Fresh Juice,Beverage,4,55000.0,"IDR 220,000",Dana,STF004
POS-005784,Bisma Rooftop,Bisma Eight,15 Feb 2024,CUST00608,Caesar Salad,Food,4,104500.00000000001,418000.00,OVO,STF041
POS-005785,Bisma Rooftop,Bisma Eight,15/02/2024,,Smoothie,Beverage,1,70000.0,70000,Dana,STF044
POS-005786,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,CUST00296,Coffee,Beverage,4,45000.0,"IDR 180,000",Cash,STF007
POS-005787,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,CUST00383,Caesar Salad,Food,1,104500.00000000001,104500.00000000001,Dana,STF016
POS-005788,Mulia Gelato,The Mulia Nusa Dua,2024-02-15,,Club Sandwich,Food,3,110000.0,330000,CC,STF018
POS-005789,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,CUST00717,Smoothie,,2,70000.0,140000,cash,STF014
POS-005790,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,CUST00572,Club Sandwich,Food,4,121000.00000000001,484000.00000000006,CC,STF010
POS-005791,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00487,Caesar Salad,Food,3,95000.0,285000,OVO,STF002
POS-005792,Mulia Gelato,The Mulia Nusa Dua,2024-02-15,,Fresh Juice,Beverage,1,55000.0,55000,GoPay,STF013
POS-005793,Mulia Gelato,The Mulia Nusa Dua,2024-02-15,,Pasta Carbonara,Food,1,125000.0,125000,Dana,STF013
POS-005794,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00326,Chocolate Lava Cake,Dessert,4,80000.0,320000,cash,STF003
POS-005795,Mulia Gelato,The Mulia Nusa Dua,20240215,,Beef Burger,Food,3,135000.0,405000,GoPay,STF048
POS-005796,Mulia Gelato,,15/02/2024,CUST00762,Bintang Beer,Beverage,1,65000.0,65000.00,OVO,STF044
POS-005796,Mulia Gelato,,15/02/2024,CUST00762,Bintang Beer,Beverage,1,65000.0,65000.00,OVO,STF044
POS-005797,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,,Fish & Chips,Food,2,115000.0,230000,GoPay,STF043
POS-005798,Mulia Gelato,,02-15-2024,CUST00761,Chocolate Lava Cake,Dessert,1,80000.0,80000,Credit Card,STF009
POS-005799,Mulia Gelato,The Mulia Nusa Dua,15 Feb 2024,CUST00020,Beef Burger,Food,3,135000.0,"IDR 405,000",cash,STF008
POS-005800,Mulia Gelato,The Mulia Nusa Dua,20240215,CUST00218,Pasta Carbonara,Food,2,137500.0,275000.00,Cash,STF021
POS-005801,Mulia Gelato,The Mulia Nusa Dua,15 Feb 2024,,Beef Burger,Food,4,135000.0,540000,CC,STF048
POS-005802,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,,Bintang Beer,Beverage,2,58500.0,117000,CC,STF032
POS-005803,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,,Smoothie,Beverage,2,70000.0,140000,GoPay,STF018
POS-005804,Mulia Gelato,The Mulia Nusa Dua,15 Feb 2024,CUST00427,Ice Cream,Dessert,1,66000.0,66000.0,OVO,STF044
POS-005805,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,CUST00476,Beef Burger,Food,3,148500.0,445500.00,GoPay,STF036
POS-005806,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00513,Club Sandwich,Food,3,110000.0,330000,CC,STF024
POS-005807,Mulia Gelato,The Mulia Nusa Dua,2024-02-15,CUST00109,Sparkling Water,Beverage,3,40000.0,120000,Credit Card,STF026
POS-005808,Mulia Gelato,The Mulia Nusa Dua,20240215,CUST00579,Coffee (hot),Beverage,1,49500.00000000001,49500,CC,STF050
POS-005809,Mulia Gelato,The Mulia Nusa Dua,2024-02-15,CUST00792,Bintang Beer,Beverage,1,65000.0,65000,cash,STF041
POS-005810,Mulia Gelato,The Mulia Nusa Dua,2024-02-15,CUST00578,Ice Cream,Dessert,2,66000.0,132000.0,Dana,STF011
POS-005811,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,CUST00285,Ice Cream,Dessert,2,54000.0,108000.0,Credit Card,STF015
POS-005812,Mulia Gelato,The Mulia Nusa Dua,20240215,,Cocktail,Beverage,3,108000.0,324000.00,Cash,STF040
POS-005813,Mulia Gelato,The Mulia Nusa Dua,20240215,CUST00324,coctail,,3,120000.0,360000,OVO,STF005
POS-005814,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00535,Tiramisu,Dessert,1,85000.0,85000,CC,STF030
POS-005815,Mulia Gelato,The Mulia Nusa Dua,15 Feb 2024,CUST00059,Cocktail,Beverage,3,132000.0,396000.0,Cash,STF006
POS-005816,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00670,Pasta Carbonara,Food,3,137500.0,412500,Dana,STF047
POS-005817,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,,Beef Burger,Food,3,135000.0,405000,Cash,STF010
POS-005818,Mulia Gelato,The Mulia Nusa Dua,15/02/2024,,Beef Burger,Food,1,135000.0,135000,CC,STF038
POS-005819,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00695,Cocktail,Beverage,1,120000.0,120000,OVO,STF001
POS-005820,Mulia Gelato,The Mulia Nusa Dua,02-15-2024,CUST00153,Fish & Chips,Food,2,115000.0,230000,OVO,STF012
POS-005821,Komaneka Kitchen,Komaneka Bisma,15/02/2024,CUST00770,Beef Burger,Food,3,121500.0,364500.0,CC,STF017
POS-005822,Komaneka Kitchen,Komaneka Bisma,2024-02-15,CUST00370,nasi goreng,Food,2,85000.0,170000.00,OVO,STF019
POS-005823,Komaneka Kitchen,Komaneka Bisma,15 Feb 2024,,Ice Cream,Dessert,2,60000.0,120000,Cash,STF029
POS-005824,Komaneka Kitchen,Komaneka Bisma,15 Feb 2024,CUST00277,Club Sandwich,Food,1,110000.0,110000,Credit Card,STF002
POS-005825,Komaneka Kitchen,Komaneka Bisma,02-15-2024,CUST00472,Nasi Goreng,Food,3,85000.0,255000,cash,STF025
POS-005826,Komaneka Kitchen,Komaneka Bisma,15/02/2024,CUST00673,Beef Burger,Food,3,121500.0,364500.0,Credit Card,STF005
POS-005827,Komaneka Kitchen,Komaneka Bisma,02-15-2024,,Tiramisu,Dessert,4,85000.0,340000,Credit Card,STF038
POS-005828,Komaneka Kitchen,Komaneka Bisma,15/02/2024,CUST00170,Pasta Carbonara,Food,3,125000.0,375000,OVO,STF001
